mark,title,price,price_adjusted,link,addr,社區,車位費,管理費,poster,養寵物,提供設備,格局,坪數,樓層,型態,id,fetched,desc,連絡電話,性別要求,城市,屋主自行刊登
,新裝潢家庭式合租電梯雅房(免仲介費),10800,10800,https://rent.591.com.tw/rent-detail-12418116.html,南港區研究院路二段70巷,,,,仲介: 江先生,No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 網路, 天然瓦斯, 桌椅, 陽台, 電梯",雅房,6坪,6F/7F,電梯大樓,12418116,2022-04-25,"🍄南港展覽館·中信🍄中研院合租電梯住家每間房限住一人🍄新裝修徵求雅房室友們～#水/電/瓦斯依實際帳單與室友均攤，租金含網路WIFI 300M房間介紹: 均有對外窗、書桌椅、衣櫃/收納櫃、床架床墊、冷氣等附有大面積衣櫃，容量超級夠，衣服在多都放得下。#1分鐘YouBike站#2分鐘公車站牌#5分鐘騎車捷運藍線南港展覽館空間特色：📍鬧中取靜：位於南港中研公園旁，綠地多、環境清幽且寧靜，還可優雅散步在中研院享受芬多精。📍交通便利：捷運/公車四通八達，轉乘相當便利，且可騎YouBike轉乘。📍覓食方便：旁邊有2家全家好鄰居，台灣風味料理北雲餐廳，微風中央美食街任你選。📍採買便利：美聯社超市/傳統市場1分鐘。📍全新裝修：第一手入住，房間配備冷氣、床架床墊、衣櫥、書桌椅。📍公共空間：溫馨舒適的餐廳，方便大家交流休憩。廚房配備大冰箱、雙爐瓦斯爐和微波爐輕鬆開伙，簡單料理沒問題。👋 歡迎好相處、愛乾淨、能共同愛護生活空間並照顧好自己的你！-----------【地區】南港區研究院路【類別】家庭式電梯住家【樓層】6F/7F，有電梯【家電項目】冷氣、天然氣瓦斯爐、熱水器、冰箱、洗衣機、微波爐、電熱水壺、除濕機【押金】二個月【最短租期】一年【寵物/吸菸】不可【其他】性別友善無限制/需共同維護公共區整潔
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。",0911-805-656,男女皆可,Taipei,no
,幸福久久窩＊近捷運生活機能採光佳電梯套房,17500,17500,https://rent.591.com.tw/rent-detail-12469849.html,中山區南京東路一段132巷,-,,,仲介: 卓先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 沙發, 桌子, 電梯",獨立套房,8坪,6F/7F,電梯大樓,12469849,2022-04-25,"幸 福 久 久 窩  + 995 Home Rental House +給 您 人 生 最 幸 福 的 租 屋 體 驗房間設備 傢俱－衣櫃、沙發、茶几、雙人床、桌子家電－冰箱、LED 32吋電視、冷氣、洗衣機、黑金爐、熱水器交通環境交通－松江南京站（捷運）、南京新生北路口（公車）便利－7-11、全家便利商店、附近商店街環境－林森公園專屬服務【安全. 舒適.貼心. 驚喜的幸福久久窩租屋服務】24小時保全/ 法律顧問/ 代收垃圾服務/ 駐點維修/ APP智慧服務/ 驚喜活動回饋完整客服團隊，5種客服管道 X 48小時回覆預約看屋  若騎車或帶看中漏接來電，亦歡迎Line/簡訊聯繫久久窩租屋詢問度高且成交快速，敬請來電預約免費帶看及諮詢服務，預約時間 AM9:30 ~ PM 8:30 周末ok∥ 富裕傳承管理顧問股份有限公司∥∥ 不動產經紀人陳惠晴(104)桃市經字第001193號 ∥提供房東出租管理安心服務，歡迎來電詢問卓先生 Josh 0924081848 line:0924081848重點備註:*松江南京捷運站（走路7分鐘）*有電梯、免爬樓梯*小吃、店家多*代收垃圾服務 (400元/月)*屋內全面禁煙、禁寵物、非法行為人士
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近松江南京捷運站。",0924-081-848,男女皆可,Taipei,no
,近中信南軟捷運高樓綠意景觀新裝潢兩房車位,40000,44118,https://rent.591.com.tw/rent-detail-12492114.html,南港區松河街,,,"4,118元/月",仲介: 江先生 (收服務費),No,"冷氣, 熱水器, 衣櫃, 天然瓦斯, 1陽台, 電梯, 平面車位",2房2廳1衛,27坪,7F/14F,電梯大樓,12492114,2022-04-25,"全區27戶戶數單純 格局方正採光明亮近中信南軟辦公新裝潢即可入住近南港軟體園區捷運 交通便利歡迎來電洽詢預約看屋!!
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近南港軟體園區捷運站。",0911-805-656,男女皆可,Taipei,no
,MRT建南路美麗華優質首推2房,45000,50152,https://rent.591.com.tw/rent-detail-12368579.html,中山區北安路,依現場社區名稱,,"5,152元/月",仲介: 錢先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 1陽台, 電梯",2房2廳1衛,26坪,6F/14F,電梯大樓,12368579,2022-04-25,"專業合法租賃 快速優質篩選 租賃法務諮詢 修繕清潔團隊屋齡新大樓👍24H警衛保全👍磁卡進出樓層管制👍代收信件包裹服務👍垃圾集中代收服務👍水費依自來水廠帳單繳費電費依臺灣電力公司帳單繳費瓦斯費依區域瓦斯公司帳單繳費日常生活購物飲食方便大眾運輸交通方便房屋用途詳見使用執照天下亨通不動產提供專業地產諮詢服務,為客戶的不動產做專業的代租及代管理與投資分析評估建議,是您全方位的地產專家,在地深耕經驗豐富,結合都市更新,危老重建,公寓大廈管理服務專業顧問及修繕團隊,提供全方位的出租服務,協助客戶取的所需資訊,掌握市場脈動及競爭優勢, 聯絡方式:0973-536-818錢先生Line ID :money6668888IG:going1688FB:天下亨通不動產天下亨通不動產有限公司台北車站直營店  108登字第002625號Going Global Real Estate providesspecialized real estate consulting services for our customers such as:professional rental and management services, investment analysis/valuationsuggestions. We are your real estate experts, with a lot of experience in thelocal real estate market. In combining urban renewal, building reconstruction,apartment building management and comprehensive rental services we help toprovide our customers the information they need to grasp the pulse of themarketplace and gain a competitive advantage, making us the perfect choice forall your real estate needs. Contact Information Mr. wayne +886-973-536-818Line ID: money6668888Going Global Real Estate Limited, TaipeiMain Station Main Branch, Registration 108 # 002625  不動産・賃貸の総合情報なら天下亨通（てんか・きょうつう）不動産におまかせください。プロによるコンサルティングから、お客さま一人ひとりの不動産物件に合わせた賃貸代理業務や管理代行、不動産投資の分析・アドバイスまで、多様な面から徹底的にサポートいたします。その他、地域密着型の不動産としての豊富な経験を活かした、都市再開発、老朽・危険家屋の建替、専門家によるアパート・マンションの管理サービスのコンサルティングや修繕プロフェッショナルチームによる全面的な賃貸サービスもございます。また、知りたい・知っておきたい住宅情報も満載です。未来の市場動向を見極め、アドバンテージを得る上で、お客さまのベストパートナーとして私ども天下亨通不動産がサポートいたします。ご質問・ご不明な点などございましたら、いつでもお気軽にお問い合わせください。電話番号：（+886）0973-536-818Mr. wayneLINE ID：money6668888天下亨通不動産有限公司台北駅直営店免許証番号（108）第002625号
本房屋近劍南路捷運站。",0973-536-818,男女皆可,Taipei,no
,🍊信義質感裝潢美兩房🍌〃大西門房屋,58000,58000,https://rent.591.com.tw/rent-detail-12471211.html,信義區基隆路一段,世貿金點,,,仲介: 劉先生 (收服務費),No,洗衣機,2房1廳1衛,15坪,9F/10F,電梯大樓,12471211,2022-04-25,"歡迎來電諮詢：0937626741(劉先生)======================================經紀人證號:(97)北縣字第001601號大西門房屋成都店大西門聯合服務股份有限公司地址:台北市萬華區成都路100-1號
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近多線公車站、市政府捷運站。",0937-626-741,男女皆可,Taipei,no
,【遠雄天母】高樓層。好屋況,120000,130216,https://rent.591.com.tw/rent-detail-12398387.html,士林區芝玉路一段,,,"10,216元/月",仲介: 廖光錦 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 2陽台, 電梯, 平面車位",3房2廳2衛,82.67坪,12F/18F,電梯大樓,12398387,2022-04-25,✅ 高樓層，視野遼闊。✅ 屋況很好，傢俱齊全。✅ 採光明亮，通風對流佳。✅ 公設齊全多元：室內泳池、健身房、視聽室、閱覽室、交誼廳、兒童遊戲區 等...✅ 近高島屋、運動公園、芝山岩、士東市場。✅ 24小時管理嚴謹，居家安全有保障。✅ 社區住戶素質好。✅ 鬧中取靜 居住環境佳。✅ 租金已包含一個坡平停車位。稀有釋出。敬請把握歡迎預約看屋歡迎委託銷售❤️💙 把同理心放在最前面 ❤️💙((( 廖光錦 0981-203-508 )))21世紀不動產-天母SOGO加盟店  台北市士林區忠誠路一段18號鑫磊不動產仲介經紀股份有限公司  / 夏廷輔(91)北縣經字證第000437號,0981-203-508,男女皆可,Taipei,no
,松山捷運站/CITYLINK/美裝潢3房,49800,56227,https://rent.591.com.tw/rent-detail-12492006.html,南港區市民大道七段,,,"6,427元/月",仲介: 蔡先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 1陽台, 電梯",3房2廳2衛,50.6坪,2F/9F,電梯大樓,12492006,2022-04-25,"Line ID:a0912315517超值好案~錯過不再◆特色：精緻裝潢~漂亮屋況~家具家電齊全~鄰近松山車站~捷運站~CITYLINK松山壹號店~饒河夜市~生活機能好~交通便利◆交通：松山捷運站約300公尺***********小叮嚀：帶看辛苦~成交後均會收取服務費***********☆☆☆☆☆看屋請提前電話預約☆☆☆☆☆經紀業：大三通不動產有限公司經紀人:102年新北經字002714號照片提供參考~如有變動~以現場為主~管理費社區偶會調整~管理費以最後簽約當下為準
本房屋近松山捷運站、松山火車站。",0912-315-517,男女皆可,Taipei,no
x,南軟園區捷運3分鐘優質新大樓1+1房,43000,43000,https://rent.591.com.tw/rent-detail-12381320.html,南港區經貿二路235巷,宏普鉑金苑,,,代理人: 陳先生,No,"冰箱, 洗衣機, 冷氣, 熱水器, 桌椅, 1陽台, 電梯, 機械車位",1房2廳2衛,21.7坪,7F/10F,住宅大樓,12381320,2022-04-25,"《房屋特色》室內郵件箱空中花園綠意無障礙走道空間 社區24H保全管理代收垃圾服務(免用收費垃圾袋、追垃圾車)交誼廳 空中花園Low-e玻璃防火門電陶爐、抽油煙機、烘碗機、蒸烤爐、冰箱、冷熱飲水機TOTO馬桶、電熱水器 、3合1洗脫烘機《地點《交通》《地點》位於南港經貿園區，近捷運南港軟體園區站近中國信託總部We are family、南港軟體園區I、II、III期《交通》步行約4分鐘至捷運南港軟體園區站樓下就是萊爾富便利商店步行約5分鐘到中國信託美食區域，全聯社、漢堡王、非常泰、春水堂、洋蔥、樂麵屋、古拉爵、1010湘、樂子勝博殿、藏壽司、牛角、摩曼頓、ADIDAS、NIKE、7-11超商Levi’s、MUJI及Tomod.麗嬰國際;騎士堡遊樂園、SASTHE BODYSHOP、Afternoon Tea等連鎖餐飲及運動品牌。《位處五大中心》會展-南港展覽館I期、II期(建構中)軟體-南港軟體園區I、II、III期車站-潤泰CityLink文創-流行音樂中心生技-南港生技園區    《學區》南港國小誠正國中室內設備
附近有便利商店、百貨公司、公園綠地。
本房屋近南港軟體園區站捷運站。",0983-836-979,男女皆可,Taipei,no
,捷運麟光站5分鐘、一房一廳採光佳,18000,18000,https://rent.591.com.tw/rent-detail-12426102.html,信義區和平東路三段308巷41號,,,無,仲介: 戴小姐,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 沙發, 桌椅, 陽台",獨立套房,8坪,4F/5F,公寓,12426102,2022-04-25,"雙捷運：麟光站、六張犂站下樓即是公園、附生小吃多、生活機能強幸福小窩~回家就是幸福的時刻全室系統衣櫃、書櫃、獨立迷你陽台雙門冰箱、奇美LED 32吋液晶電視、獨立洗衣機、獨立陽台獨立小廚房、乾濕分離環境    住戶單純、環境清幽交通：六張犁捷運站、麟光捷運站學區：台北醫學大學、喬治工商、國立台北教育大學便利：通化街商圈、臨江街夜市、信義計畫區、遠企購物中心、安和路預約看屋 Monica 戴小姐 0963557959來電預約時間AM09:30 ~ PM 8:30 (假日可預約)若騎車或帶看中無法接聽您的來電， LINE、簡訊亦可經紀業｜富裕傳承管理顧問股份有限公司租賃住宅服務業｜富裕傳承管理顧問股份有限公司不動產經紀人｜陳惠晴(104)桃市經字第001193號
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近富陽街口公車站、樂業街口公車站、捷運麟光站捷運站。",0963-557-959,男女皆可,Taipei,no
,優雅女生雅房近北醫，二人合租超划算,12500,12500,https://rent.591.com.tw/rent-detail-12399417.html,信義區信安街,,,,屋主: 張小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 沙發, 桌椅",雅房,6坪,2F/5F,公寓,12399417,2022-04-25,"預約下一學期，可7/1起租這裡的姊妹們有知名醫學院學生、廣告公司OL，生活氣氛融洽~ 難得空出，請把握機會!歡迎二人合租，每人每月只要6000多。交通:步行到捷運六張犁站5 分鐘步行到北醫大安校區5分鐘步行到北醫8分鐘鄰近敦南遠企商圈  四通八達生活便利信安街上各式餐廳、洗衣店、咖啡廳一應俱全。公寓2樓免爬高獨立使用:一對一分離式冷氣、電冰箱、32吋液晶電視、大衣櫥，上下舖床組、大書桌、雙人沙發。公共區域:三間淋浴間、微波爐、洗手槽、洗衣機皆有專人定期清潔。歡迎有正職工作或學生一起成為室友!租金包含水費、網路、第四台、代收垃圾、電費另計獨立電表一度電5.5元。
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近六張犁捷運站。",0932-215-740,限女生,Taipei,yes
