mark,title,price,price_adjusted,link,addr,社區,車位費,管理費,poster,養寵物,提供設備,格局,坪數,樓層,型態,id,fetched,desc,連絡電話,性別要求,城市,屋主自行刊登
,僅剩一房要把握！新埔區互助街3樓套房套房,8000,8000,https://rent.591.com.tw/rent-detail-12374092.html,板橋區互助街39巷,,,無,屋主: 李小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅, 陽台",分租套房,7坪,3F/4F,公寓,12374092,2022-04-25,"價錢我最便宜 生活機能我最棒 
A雅房 (已租出) ﻿﻿B套房 (已租出)C雅房 (已租出)D套房（已租出）E套房套房8000元 房客租約期滿!4/2日起可約看房屋喔 先看先租先贏雅房與套房內什麼都有舉凡電視.冰箱.冷氣.三門大衣櫥.電腦桌 還有個人專用洗衣機喔!!(A室與C室雖為雅房 但套房有的雅房也都有喔!!房內有專屬個人的電視 洗衣機 僅有浴室A室與C室共用 )近新埔捷運站 1 號出口. 步行約7~10 分鐘. 附近有新埔市場，朝陽市場，裕民夜市租金含水費. 網路費及電視收訊 不包含電費(一度5元). 有垃圾集中處  不用每天追著垃圾車跑，生活機能粉讚喔~近學校，公園，全聯，麥當勞，燦坤，銀行，傳統市場，夜市，捷運都在附近,食衣住行樣樣便利~房間很新~看了以後鐵定會滿意~再猶豫就租不到了 歡迎看屋或電:0939080073
附近有便利商店、傳統市場、百貨公司、公園綠地、醫療機構、學校、夜市。",0939-080-073,男女皆可,Taipei,yes
,中和新民套房,15000,15000,https://rent.591.com.tw/rent-detail-12436826.html,中和區新民街,,,,代理人: 張小姐,No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 網路, 沙發, 桌椅",分租套房,7坪,2F/3F,透天厝,12436826,2022-04-25,"中原捷運站走路6分鐘，近游泳池，百貨公司，有獨立衛浴、洗衣機
附近有便利商店、百貨公司。",0917-846-592,男女皆可,Taipei,no
,離江子翠捷運站近！難得物件全新套房！,8000,8000,https://rent.591.com.tw/rent-detail-12436831.html,板橋區江寧路三段71巷,,,,代理人: 洪先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 桌椅",分租套房,7坪,3F/3F,公寓,12436831,2022-04-25,"◎很適合：上班族、夫妻、學生..!（全新裝潢租到賺到：使用防盗密碼鎖！居住安全！）◆難得物件:獨立進出！近江子翠捷運站，長江路、國中、國小、捷運站、麥當勞……生活機能佳。*優質套房剛裝潢：附油理台可炊！☆臨近早市，夜市（不吵喔）:讓您吃的跟買的生活上很方便! 生活機能棒！》臨近江子翠商圈（夜市走路1分鐘就到）：購物走路可到相當方便!（寧靜不吵！）》附近:銀行、超商,…..生活機能棒!◎設備新穎齊全：冷氣，冰箱 家具及雙衣櫥櫃 ! 附油理可炊喔！☆雙人床組、設備新可預約看屋!◎服務電話： 0986431998 洪R(請告知我在591看到!)委託代理人洪先生(台灣房屋營業員證字第209732號)
附近有便利商店、傳統市場、百貨公司、公園綠地、醫療機構、學校、夜市。",0986-431-998,男女皆可,Taipei,no
,優質套房永安捷運2分鐘台大6分鐘,8500,8500,https://rent.591.com.tw/rent-detail-12471440.html,永和區中和路,,,,屋主: 陳先生 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,6.5坪,4F/5F,公寓,12471440,2022-04-25,"交通匯集生活機能好永安捷運站步行2分鐘台大校區騎車六分鐘四號公園、國家圖書館、家樂福、麥當勞、屈臣氏、永安市場，步行皆可在3分鐘內到達樓下隔壁即是全家便利商店硫化銅門、洗衣機、飲水機(賀眾牌)、氣密窗(部分房型)。雙人床、床墊、衣櫃、書桌、椅子分離式歌林冷氣、冰箱、液晶電視、電熱水器、煙霧警報器、投幣式烘衣機、感應式酒精乾洗手。歡迎上班族、學生入住。租金：8500/月，押金：兩個月，租賃期間：一年。歡迎來電：陳先生 0939926509謝絕吸菸、酗酒、飼養寵物房客。仲介勿擾
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。",0939-926-509,男女皆可,Taipei,yes
,(芒果地產)大套房。CP值高,10000,10000,https://rent.591.com.tw/rent-detail-12435084.html,蘆洲區中正路185巷,,,無,仲介: 謝先生 (收服務費),No,"洗衣機, 冷氣, 熱水器, 床, 1陽台",1房1廳1衛,15坪,頂層加蓋/5F,公寓,12435084,2022-04-25,"想要住的舒適寬敞嗎?這間稀有套房必看使用大坪數在家翻滾做瑜珈沒問題房間皆為水泥實牆上層全新防水漆和鐵皮防水防曬不用擔心漏水、曝曬問題地板全新磁磚鋪設乾淨亮麗好整理採光好，CP值超高地點好，生活機能佳周遭商家多，食衣住行沒煩惱捷運三民高中站，750公尺，步行10分鐘屋主只想找尋穩定的租客只要你是工作穩定、付租穩定價格都好談芒果地產-中山市民店承家不動產有限公司經紀人：黃昶憲(109)苗縣地登字第293號
附近有便利商店、傳統市場、公園綠地、學校、夜市。
本房屋近光華中正路口公車站、三民高中捷運站。",0975-386-058,男女皆可,Taipei,no
,文聖街149巷23弄,5500,5500,https://rent.591.com.tw/rent-detail-12488542.html,板橋區文聖街149巷,,,,屋主: 陳小姐,No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 網路, 桌椅, 陽台",雅房,4坪,頂層加蓋/5F,公寓,12488542,2022-04-25,"專人收垃圾，不需等垃圾車 2間雅房  環境單純  陽台曬衣空間大 電費度數每度5元
附近有便利商店、傳統市場、公園綠地、學校。
本房屋近263公車站、江子翠捷運站。",0933-716-496,男女皆可,Taipei,yes
,屋主直租有電梯隨時可遷入可開伙,26000,26500,https://rent.591.com.tw/rent-detail-12409347.html,蘆洲區長安街,成功級第,,500元/月,屋主: 李先生 (仲介勿擾),No,"洗衣機, 電視, 熱水器, 床, 衣櫃, 天然瓦斯, 沙發, 桌椅, 1陽台",3房2廳2衛,27.22坪,4F/7F,電梯大樓,12409347,2022-04-25,"1-附室內傢俱設備齊全.室內佈置簡潔..大方優雅.2-附近超市.餐廳多.生活環境機能佳.3-即可遷入居住 .4-邊間 .光線明亮. 空氣流通.5-臨學校.近微風運河.公園.
附近有便利商店、公園綠地、學校、醫療機構、夜市。
本房屋近14，811、232路、成功國小公車站、蘆洲捷運站。",0933-757-228,男女皆可,Taipei,yes
,南方之星高樓層五星級全新裝潢出租,33000,33000,https://rent.591.com.tw/rent-detail-12437099.html,中和區捷運路,,,,屋主: 謝先生 (仲介勿擾),,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 沙發, 桌子, 電梯",2房1廳1衛,29.64坪,17F/19F,電梯大樓,12437099,2022-04-25,"★捷運南勢角站4號出口捷運共構  到站即到家!! ★五星級飯店式管理 3米6挑高空間 精緻裝潢★高檔裝潢採用無毒零甲醛F1等級系統傢俱。★現代時尚風格的都會豪宅 魔術般的強大收納機能 ★含管理費、網路費，不含水電費★附 日立冷氣、全新冰箱、全新洗烘脫洗衣機、全新55吋電視
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近南勢角捷運站。",0986-851-077轉1590798,,Taipei,yes
,漢皇馥麗高樓層景觀四房,60000,60000,https://rent.591.com.tw/rent-detail-12390531.html,中和區中山路二段,,,無,屋主: 林先生,,"冰箱, 冷氣, 熱水器, 天然瓦斯, 2陽台, 電梯",4房2廳2衛,79.1坪,17F/19F,電梯大樓,12390531,2022-04-25,"高樓層，近捷運中和站步行約2分鐘，可商辦，樓下即銀行，屋況佳，挑高3.6米樓板，大面落地窗，邊間採光極佳，四個房間有系統櫃和書桌都可以放雙人床，附平面車位，有天然瓦斯可開伙，2間廁所均有開窗，通風好不潮濕，近大賣場：大潤發/家樂福/特力屋/迪卡儂步行5分鐘就到，生活機能超級方便。（仲介勿擾）我很忙，不要打擾我
附近有便利商店、傳統市場、百貨公司、公園綠地、學校。",0986-851-077轉1587094,,Taipei,yes
,永安市場捷運站對面,8900,8900,https://rent.591.com.tw/rent-detail-12471347.html,永和區中和路519巷,永安市場站公寓,,無,屋主: 陳先生,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 天然瓦斯, 桌椅",獨立套房,5.5坪,3F/4F,公寓,12471347,2022-04-25,"永和中和路公寓位於4層3樓建築內，共有4間套房。進門採用嚴謹門禁系統持門卡進入， 公共走道裝設安全監控等設備。租客可享受窗戶外充足室內採光，於公寓由乾淨舒適風，且生活機能方便，200公尺內過馬路，即到永安市場捷運站、家樂福超市、全聯超市、公園圖書館。配有一系列智能電器，包括一室獨立帶冰箱、液晶電視。公寓設有獨立乾濕分離浴室，配備熱帶雨林花灑、床墊用品及衣櫃、系統書桌和高速獨立1000M無線網絡、獨立app眾多節目。
附近有便利商店、傳統市場、公園綠地、醫療機構、學校、夜市。",0986-851-077轉1593550,男女皆可,Taipei,yes
,精緻套房物美價廉,12500,12500,https://rent.591.com.tw/rent-detail-12458782.html,板橋區重慶路245巷52弄28號,,,,代理人: 黃小姐,No,"冰箱, 洗衣機, 冷氣, 熱水器, 床, 衣櫃, 網路, 陽台",獨立套房,14坪,4F/5F,公寓,12458782,2022-04-25,"房內不可以養寵物喔~(很抱歉)標準大套房；(1房1聽1衛1陽台)地點：板橋，重慶路，重慶國中附近。交通：大眾運輸便利，公車有至捷運府中站或至板橋車站、西門町，汽、機車停車方便。捷運：藍線–府中站（騎車約5分鐘喔！！）公車：重慶國中站，245、245（青山線）、265、813。環境：位於巷內，安靜，不吵雜，而附近生活機能超強，巷口有便利商店、公有地下停車場、休閒大公園，走路3分鐘就有全聯社、麥當勞、全國電子、燦坤3C、銀行、餐廳…等，走路5分鐘就有夜市，公車站牌…等等。硬體設備：全新個人全套乾溼分離衛浴設備、雙人床組、冷氣、衣櫃、化妝檯、冰箱、……等等。軟體設備：超大頻寬網路設備、數位電子24H監視器、專業管理人員、公共意外責任險……等等。房租價格:NT:12500元(月繳) 一次年繳租金每月優惠1000元詳情以來電預約看屋內容為主押金：兩個月電費：個人獨立電錶，用多少算多少，決不讓您吃虧！請直接來電： 0956-182-188  黃小姐(早上10點~晚上10點)，謝謝!
附近有便利商店、公園綠地、學校。
本房屋近重慶國中公車站、府中捷運站。",0986-851-077轉1592535,男女皆可,Taipei,no
,小家庭最佳選擇、社區環境優,30000,30000,https://rent.591.com.tw/rent-detail-12390655.html,新店區安成街2巷,風華社區,,,代理人: 楊小姐,No,"冰箱, 電視, 衣櫃, 天然瓦斯, 沙發, 桌椅, 1陽台, 電梯, 平面車位",2房1廳1衛,27.99坪,2F/15F,電梯大樓,12390655,2022-04-25,附近有便利商店、傳統市場、學校。,0928-642-006,男女皆可,Taipei,no
,光明路近公園運動中心生活機能佳,8000,8000,https://rent.591.com.tw/rent-detail-12409118.html,蘆洲區光明路50巷,,,無,屋主: 鄭太太,No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌椅",獨立套房,6坪,1F/7F,電梯大樓,12409118,2022-04-25,"限租女生，離蘆洲捷運站及蘆洲公車總站大約10分鐘的路程，步行1分鐘可到7-11，雙公園向左或向右步行約3分鐘皆可到達公園，如果想採買日常用品或逛逛街，鄰近Uniqlo&佳瑪商圈， 附近有星巴克麥當勞麵包店，飲食交通方便，近黃昏市場，近蘆洲國中、鷺江國中、忠義國小、成功國小在蘆洲學區的中央，位於安靜的住宅區，附近都是美麗的新房子，是安靜的社區，近蘆洲捷運站所以往返台北各地都很方便，大門採感應式鑰匙進入，獨立出入口，安全，本區治安良好！套房外有一大片露台空地，設有一個共用的洗衣曬衣間及置物櫃，附近也有乾洗店，房東家庭和樂待人親切，意者不妨電洽來參觀看看，謝謝！～
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近蘆洲站捷運站。",0939-710-365,限女生,Taipei,yes
,優質挑高~板橋寬敞套房~近江子翠捷運站,8500,8500,https://rent.591.com.tw/rent-detail-12374172.html,板橋區三民路一段145巷,,,無,屋主: 吳小姐 (仲介勿擾),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 桌子",獨立套房,7坪,3F/5F,公寓,12374172,2022-04-25,"反應熱烈..即將滿租~最後機會，要看要快【設備齊全，間接照明..天花板挑高設備】1、家具齊全，搬入即可入住，高優質的裝潢與設備(液晶電視、冷氣、獨立衛浴、雙人床、等… ) ，讓出門在外的你有家的感覺。2、格局正四方，稀有挑高物件，每間皆有獨立窗戶，通風光線一級棒3、每間獨立大型電熱水器(不用擔心洗到一半沒熱水)4、獨立電錶 獨立配電盤，公有設施電費一律房東買單，只需負擔自己房內的電費(1度5.5元)【精華商圈環繞，活躍生活機能】◎近家樂福、傳統市場、公園綠地、公車站牌、麥當勞、肯德基、屈臣氏、郵局、各大銀行等等商家生活機能。◎夜間安靜住宅區、若有騎車過橋即到台北，十分便利。【交通便利】◎近台北市光復橋、華翠大橋、萬板大橋只需3分鐘車程~~至華江橋約5-10分鐘車程~~◎近江子翠捷運站，交通便捷。◎板橋車站、板橋高鐵站、板橋捷運站、板橋客運站約10分鐘車程~~◎過中山路鄰接中和/永和地區..過光復橋到台北市萬華區，往台北市通車可搭265、234、705至台北西門町、台北車站以及板橋車站皆只要十分鐘，車班多， 尖峰時間平均1-5分鐘一班PS:1.整棟禁菸,違約者會要求退租,租賃契約未到期者會依合約扣除一個月房租2.情侶可，但是不能每天有人來開Party或是多人來住，簡單說希望單純的人來租，也保障其他樓層房客的安全3.整棟禁菸、禁瓦斯類炊具歡迎來電預約看屋~    0937-487938 吳小姐  (自租/非仲介，仲介勿擾)嚴選房客--環境單純--歡迎有正職人士
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構。
本房屋近江子翠捷運站、板橋火車站。",0937-487-938,限女生,Taipei,yes
,🍎新埔⛪新埔捷運站、可再補傢俱、套房,13000,13000,https://rent.591.com.tw/rent-detail-12448111.html,板橋區民生路二段219巷,,,,仲介: 王先生 (收服務費),No,"冰箱, 洗衣機, 電視, 冷氣, 熱水器, 床, 衣櫃, 第四台, 網路, 沙發, 桌椅",分租套房,7坪,1F/3F,公寓,12448111,2022-04-25,"【看屋好簡單、來電、加賴123】王晨宇：0986-517-011‧請你於手機下方有一個【撥打電話】鍵按下撥號鍵諮詢我‧‧或者是有一個直接加我LINE的【LINE聯絡】連結直接加我LINE諮詢●請勿使用【諮詢】因此功能常漏訊、會無法及時回復你喔‧‧未接到你的電話、請加LINE留言給我、或傳簡訊給我喔‧LINE ID：0981479058‧ 加LINE請務必留下‧1．案件圖片或網址‧2．你的手機及稱呼‧3．租屋相關的條件‧‧免費帶看、諮詢、成交‧【會收服務費】‧‧透過【親切、活潑】的【租屋專員】 誠信交易‧‧杜絕【壞房東】、【壞房客】‧‧【帶看流程、簡單成交簽約】‧‧1來電提前預約賞屋‧‧2帶看房屋如有意承租‧‧3現場確認好各項條件‧‧4收取租屋訂金‧‧5訂定簽約日期如期簽約‧‧【晨宇專員】活潑、用心、親切、體貼、讓你好安心、好放心、又開心‧‧【晨宇專員】讓你杜絕、壞房東、壞房客．貼心有保障‧‧【晨宇專員】永續經營式服務、非跑單無良業務‧‧【晨宇專員】幫你快速配對合適房屋‧‧【晨宇專員】免費帶看諮詢、成交後收取服務費‧‧【晨宇專員】用誠懇的貼心的方式解決客戶問題、貼心售後服務‧‧【晨宇專員】已獲得多位政商名流及知名企業、知名藝人、再三肯定與支持信賴‧‧【晨宇專員】是你絕對不能錯過的好選擇‧🍍🍎佳和不動產開發股份有限公司
附近有便利商店、傳統市場、百貨公司、公園綠地、學校、醫療機構、夜市。
本房屋近板橋、新埔捷運站、板橋火車站。",0986-517-011,男女皆可,Taipei,no
